Rarity Folder,Filename,Collector Number,Card Display Name,Card Level,Card HP,Card Element,Attack 1 Type,Attack 1 Name,Attack 1 Element Cost,Attack 1 Damage,Attack 1 Description,Attack 1 Extended Lore,Attack 2 Type,Attack 2 Name,Attack 2 Element Cost,Attack 2 Damage,Attack 2 Description,Attack 2 Extended Lore,Item Description,Item Extended Lore,Artist Credit,Writer Credit,Card Image Alt Text Description
Common,Common_GredellElle_RainyDayAdventure.jpg,161,Rainy Day Adventure,Initiate,300,UwU,Effect,Taking Shelter,Friendship 3,,"Sheltering minds and hearts is the mark of a strong, but gentle Leader. Altare's soothing voice falls on his current comrades like drops of warm spring rain. Heals 3 adjacent cards for 100 HP each.",,Effect,Nostalgic Flowers,UwU 1,,"Once the rain passes, we can get back to adventuring! Take some time to watch the flowers. Transfer 100 HP between two cards.",,,,Gredell Elle,Orion Valiant,"Child Altare sits under a tree during a rainstorm holding a toy gun, Altventurers by his side. Hydrangeas in full bloom are prominent on the right of the picture as he takes a break from playing."
Common,Common_Fluor_Saltare.jpg,162,Saltare,Initiate,110,UwU,Effect,Salty Hatred,UwU 4,,"Choose one enemy talent, and halve their damage for 3 turns. By paying an extra 5 Horror, you can also have this card ignore all card effects that protect against attack debuffs. ","Oh, were you just about to completely wipe my board with your Amax’d, 999 Health 999 Attack Noble level talent? And you made sure it couldn’t be set offline or archived? Get debuffed idiot.",,,,,,,,,Fluor (FluorescenceFuture),KageKitsuneofLight,"Altare stands, half crouched and screaming in front of a flaming background."
Common,Common_DwiHigashi_ShineNRoll.jpg,163,Shine 'N Roll,Knight,150,UwU,Effect,Disco Tempest!,"Zatsu 1, UwU 1",,"Altare and Kobo roll on their heelys around their opponent at high speed. They spin so fast, the LED on their heelys creates after-images of bright lights, causing their opponent to feel dizzy and confused.","<i>“These are incredibly dangerous.There’s a high-rate of people getting into accidents wearing these.”</i>...that’s what Vesper said. But the blue siblings Altare and Kobo are nothing if not dare-devils. That kind of warning only sounds like a challenge to them. And so, Altare bought a pair for both of him and Kobo. The LED heelys are indeed proven lethal…not to the siblings, but to the people around them. Their opponents can attest to THAT.",,,,,,,,,DwiHigashi,aprilmayjune,"Kobo and Altare are rolling on their shiny LED heelys around the town at night. Kobo has a smug expression on her face and her hands spread wide, while Altare is crossing his hands following her from behind."
Common,Common_bulbaasaur_SleepingBuntare.jpg,164,Sleeping Buntare,Initiate,200,UwU,Effect,Peaceful Rest,UwU 2,,"This talent will put himself and an opposing talent to sleep, preventing both talents from doing anything for a turn. After the turn, he will wake up and heal by 20 HP.","Other than drinking milk, a talent must get a lot of restful sleep if they want to grow big and strong. Thus Buntare would eagerly hurry to bed, where everything he could wish for is true. From a chaotic day in the guild halls to being able to eat ice cream without a worry.",Attack,Cuteness Beam,"Friendship 2, UwU 2",150,"In desperate times, Altare calls on his animal friends to attack! Tiny Vesper, Axel, and Magni band together to deal 150 HP.","With bat Vesper on his head, dog Axel by his side, and cat Magni following close behind, the three companions make sure that the Buntare will always be safe and never lonely on their adventures.",,,bulbaasaur,Dholwrites,"Chibi Altare with bunny ears on top of his head is sleeping while sitting with his legs spread. A gray bat is sleeping on top of his head, while an orange dog and a yellow cat are sleeping near his legs."
Common,Common_Spica_TheStarCatcher.jpg,165,The Star Catcher,Initiate,350,UwU,Attack,Shining Star,UwU 1,100,"Flip a coin. If heads, Altare throws his star at the enemy. The attack will deal 100 damage and the enemy is now confused. If tails, this attack does 100 damage. ",,,,,,,,,,Spica,Kardboard,Chibi Altare winking and holding a star. He's standing in front of the night sky with a group of shooting stars in a style similar to his stream end screen.
Common,Common_Yuuna_Wah.jpg,166,Wah!,Initiate,100,UwU,Effect,Loading...,UwU 2,,"The stream just started, and you’ve already disarmed your opponent with those three letters every altventurer wants to hear!<br><br>Reduce 30 damage from their active card’s next attack, then prepare for a vicious, merciless counterstrike. I mean, uh… wah.",Loading…<br><br>Loading…<br><br>Loading…<br><br>Firing!<br><br>…<br><br>Reloading…,Attack,See You Soon!,UwU 1,60,"Mane-chan, prepare an outro… but not for me. After taking 60 abandonment-issue damage, your opponent will be seeing stars.","They say Altare waves to his altventurers even when they can’t see it. It’s an endearing trait, and good for a laugh.<br><br>But Elysian magic is strange and subtle. It’s only a little - but whenever Altare waves goodnight, all the blue slimes in all their tiny houses sleep a bit better, and dream a bit sweeter.",,,Yuuna,Lime 52,"Chibi Altare yelling ""WAH!"" in large blocky text on the same hill as his stream end screen. Two stars are drawn in the corner of the art."
Uncommon,Uncommon_Ghost_AltventurerAttack.jpg,167,Altventurer Attack,Noble,550,UwU,Attack,Nice Gift!,UwU 2,400,"The stream hasn't even started yet, but we're turning every name green with membership gifts! No one will escape! Spread 400 damage to multiple targets however you'd like. Don't forget to say thanks for the gift if you get one!",,Attack,Aka Attack,UwU 1,300,Our red superchat can't be defeated by the likes of you! Hit 3 targets for an aka supa's worth of damage each (100 HP).,,,,Ghost, Orion Valiant,"A group of Altventurer slimes armed with cash, credit/debit cards, gift boxes, and money guns. Two of them are in the air with the gifts, while the others are on the ground with the largest slime looming over the others."
Uncommon,Uncommon_jojostory_DoggoArmy.jpg,168,Doggo Army,Knight,260,UwU,Attack,CHAAAARGE!,Game 1,030,ATTACK! Sick ‘em doggos!,The doggo army will rule the world one day. And they are willing to sick anybody if they try to harm Ragus or Ragus orders them to. ,Effect,Good Doggos!,UwU 1,,"Who are good puppies? Yes, it’s you three! They really calm the soul.",Who doesn’t love doggos?! Certainly not Ragus! He loves them so much and spent a lot of time just to find them and bring them back.,,,jojostory,Potato,A happy Altare plays with two happy block-shaped white dogs that look similar in appearance to the dogs in a certain sandbox game. Hearts are drawn around all three of them.
Uncommon,Uncommon_Eliza123z_AquilegiasBlessings.jpg,169,Aquilegia's Blessings,Initiate,400,UwU,Effect,Petals of Fortitude,UwU 1,,"With the sweetness of a flower and the fortitude to persevere through harsh trials, this card may act as a shield to defend another card.","One symbolism of the Columbine flowers is fortitude. It is to be given when you want the receiver to stay strong and wish them luck. It is not only a gift from his fans, but a symbol of Altare, who is always so supportive of those he cares for.",Attack,Tempus' Eagle,Horror 1,50,His strength and speed rivals that of an eagle ready for their prey.,"The Latin name for this flower derives from the word ‘Aguila’, which means eagle. Not only do Altare skills live up to the flower, but his name is derived from the star ‘Altair’. Which is one of the stars of the Eagle Constellation.",,,Eliza123z,Potato,"Altare stands in the middle of a windy meadow of aquilegia flowers, his eyes closed as he smells one of the flowers. Petals and his belt tie fly in the wind and the Hollow Tree can be seen in the background."
Uncommon,Uncommon_sashimei_Nyaltare.jpg,170,Nyaltare!,Initiate,260,UwU,Attack,The Devil's Purr,"Music 1, Horror 1",080,No one can resist the soft and gentle purrs of this cute little kitty-cat when he has ulterior motives. But look out for those claws he's hiding...,,Attack,Kigurumi Krazy,"UwU 1, Friendship 1",100,Jealousy strikes the opponent and inflicts psychic damage.<br>You WISH you could be this comfortable and cute. You freakin' wish!,,,,sashimei,The Cooler Garfield,"Altare is wearing an orange cat eared hoodie. He is looking towards the audience saying ""Meow.""."
Uncommon,Uncommon_Jogay_SamoyedAltare.jpg,171,Samoyed Altare,Initiate,260,UwU,Attack,Butterfly Pounce,UwU 2,070,"If this move is used on a “bug” themed card (art or name referring to butterflies, worms, spiders, etc.), it deals double damage.<br>If this move reduces its target’s HP to 0, you may draw a card.","A jumping strike trained by countless curious strikes attempting to capture butterflies, this move is extra useful against them, and any other insect or arachnid found by this puppy.<br>In the rare occasion he actually manages to capture something, he’ll make sure to dash back and share the spoils of his adventure.",Effect,Sunny Nap,"UwU 1, Zatsu 1",,"Heal 70 HP with this card. In addition, remove any status conditions which have been applied to this card (poison, burn, stun, etc.)","Protected by the dampness of the cool grass beneath you by thick fur, warm sun above warming up every part of your body, soft wind causing a beautiful calming sound by blowing over the sea of grass, a nap taken here is certain to be blessed.",,,Jogay,AvaAasimar,"Altare with samoyed ears and his hood on sits outside. He is reaching up towards several monarch butterflies, one of which seems to have landed on his finger. "
Uncommon,Uncommon_Qeeko_AltventurerCampout.jpg,172,Altventurer Campout,Initiate,200,UwU,Effect,Smores D'Oeuvres,UwU 2,,"Despite being busy, Altare never fails to spend quality time with his slime-filled trainees on S’mores Saturday. Heal 1 character card to full HP. ",Altare’s finished his shiny hunting for the day and heads out to the campfire armed with his guitar and some s’mores ingredients. S’mores are many of the trainees’ favorite snacks – the gooey sweetness combined with Altare’s sultry storytelling voice always spiritually heals the attending slimes after their arduous training to become Guild Hall members. ,Attack,Marshmallow Magging,UwU 1,50,Altare’s slime followers throw marshmallows at nearby enemies. It's not very effective. Deal 50 damage to 1 enemy.,"Many of the Cultare have been armed with magical charms that simulate Altare’s special Elysian armor, modified to accommodate for their lack of limbs. When angry, the Cultare slimes often chuck marshmallows at their enemies to little avail. ",,,Qeeko,whalerounded,Altare sits around a campfire roasting marshmallows with several Altventurer slimes. They are all smiling. 
